seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr2	202898525	202898557	33	*	X3059	8324	202899310	202903160	3851	+	752	upstream	752	FZD7
chr2	204400091	204400255	165	*	X3060	65059	204298539	204400058	101520	-	32	upstream	32	RAPH1
chr2	206547033	206547042	10	*	X3061	8828	206547224	206662857	115634	+	181	upstream	181	NRP2
chr2	208576068	208576187	120	*	X3062	151195	208576264	208620896	44633	+	76	upstream	76	CCNYL1
chr2	208576413	208576512	100	*	X3063	151195	208576264	208620896	44633	+	0	inside	148	CCNYL1
chr2	209119774	209119832	59	*	X3064	100507475	209119957	209120918	962	+	124	upstream	124	IDH1-AS1
chr2	209119774	209119832	59	*	X3064	3417	209100953	209119806	18854	-	0	overlapStart	0	IDH1
chr2	211035924	211035991	68	*	X3065	151050	210885435	211036051	150617	-	0	inside	59	KANSL1L
chr2	215674430	215674600	171	*	X3066	580	215593275	215674428	81154	-	1	upstream	1	BARD1
chr2	215674763	215674894	132	*	X3067	580	215593275	215674428	81154	-	334	upstream	334	BARD1
chr2	219134685	219134693	9	*	X3068	14	219128852	219134893	6042	-	0	inside	199	AAMP
chr2	219134685	219134693	9	*	X3068	25953	219135115	219211516	76402	+	421	upstream	421	PNKD
chr2	219135275	219135338	64	*	X3069	14	219128852	219134893	6042	-	381	upstream	381	AAMP
chr2	219135275	219135338	64	*	X3069	25953	219135115	219211516	76402	+	0	inside	159	PNKD
chr2	219433058	219433092	35	*	X3072	57695	219314974	219433084	118111	-	0	overlapStart	0	USP37
chr2	219433058	219433092	35	*	X3072	9125	219433303	219461158	27856	+	210	upstream	210	CNOT9
chr2	220071575	220071664	90	*	X3076	130617	220071506	220074373	2868	+	0	inside	68	ZFAND2B
chr2	220143755	220143867	113	*	X3078	3300	220144040	220151622	7583	+	172	upstream	172	DNAJB2
chr2	220363211	220363285	75	*	X3084	29926	220363587	220371718	8132	+	301	upstream	301	GMPPA
chr2	220363346	220363465	120	*	X3085	29926	220363587	220371718	8132	+	121	upstream	121	GMPPA
chr2	220408329	220408433	105	*	X3086	130612	220408385	220415317	6933	+	0	overlapStart	0	TMEM198
chr2	220408329	220408433	105	*	X3086	79586	220403669	220408487	4819	-	0	inside	53	CHPF
chr2	225450122	225450166	45	*	X3087	8452	225334867	225450114	115248	-	7	upstream	7	CUL3
chr2	225450536	225450633	98	*	X3088	8452	225334867	225450114	115248	-	421	upstream	421	CUL3
chr2	227700627	227700731	105	*	X3089	84236	227700671	227863923	163253	+	0	overlapStart	0	RHBDD1
chr2	232329349	232329483	135	*	X3090	4691	232319459	232329205	9747	-	143	upstream	143	NCL
chr2	233561895	233562059	165	*	X3094	26058	233562015	233725289	163275	+	0	overlapStart	0	GIGYF2
chr2	235860407	235860410	4	*	X3095	23677	235860628	235964358	103731	+	217	upstream	217	SH3BP4
chr2	239335734	239335740	7	*	X3098	51665	239335626	239360891	25266	+	0	inside	107	ASB1
chr2	241374682	241374816	135	*	X3099	2817	241375115	241407495	32381	+	298	upstream	298	GPC1
chr2	241374907	241374973	67	*	X3100	2817	241375115	241407495	32381	+	141	upstream	141	GPC1
chr2	241500650	241500739	90	*	X3102	51281	241418839	241500275	81437	-	374	upstream	374	ANKMY1
chr2	241500545	241500558	14	*	X3103	51281	241418839	241500275	81437	-	269	upstream	269	ANKMY1
chr2	242254673	242254882	210	*	X3104	3069	242166682	242255115	88434	-	0	inside	232	HDLBP
chr2	242254673	242254882	210	*	X3104	4735	242254723	242293441	38719	+	0	overlapStart	0	SEPTIN2
chr2	242255276	242255436	161	*	X3105	3069	242166682	242255115	88434	-	160	upstream	160	HDLBP
chr2	242294792	242294891	100	*	X3106	9855	242295664	242434256	138593	+	772	upstream	772	FARP2
chr2	242295826	242295837	12	*	X3107	9855	242295664	242434256	138593	+	0	inside	161	FARP2
chr2	242640868	242640980	113	*	X3108	84289	242641456	242668896	27441	+	475	upstream	475	ING5
chr2	242641294	242641344	51	*	X3109	84289	242641456	242668896	27441	+	111	upstream	111	ING5
chr2	242674017	242674045	29	*	X3111	728294	242674030	242708231	34202	+	0	overlapStart	0	D2HGDH
chr1	762937	762950	14	*	X3112	643837	762971	794826	31856	+	20	upstream	20	LINC01128
chr1	762937	762950	14	*	X3112	79854	761586	762902	1317	-	34	upstream	34	LINC00115
chr1	955319	955324	6	*	X3113	375790	955503	991499	35997	+	178	upstream	178	AGRN
chr1	1051429	1051445	17	*	X3115	54991	1017198	1051736	34539	-	0	inside	290	C1orf159
chr1	2344191	2344260	70	*	X3117	5192	2336241	2344010	7770	-	180	upstream	180	PEX10
chr1	2518110	2518124	15	*	X3119	127281	2517899	2522908	5010	+	0	inside	210	PRXL2B
chr1	2518190	2518355	166	*	X3120	127281	2517899	2522908	5010	+	0	inside	290	PRXL2B
chr1	3817865	3817940	76	*	X3121	339448	3805697	3816857	11161	-	1007	upstream	1007	C1orf174
chr1	6052821	6052829	9	*	X3122	261734	5922870	6052533	129664	-	287	upstream	287	NPHP4
chr1	6453543	6453586	44	*	X3124	11332	6324332	6453826	129495	-	0	inside	239	ACOT7
chr1	6453872	6453976	105	*	X3125	11332	6324332	6453826	129495	-	45	upstream	45	ACOT7
chr1	6640183	6640205	23	*	X3126	3104	6640056	6649340	9285	+	0	inside	126	ZBTB48
chr1	6673456	6673569	114	*	X3127	148479	6673756	6684093	10338	+	186	upstream	186	PHF13
chr1	6673794	6673831	38	*	X3128	148479	6673756	6684093	10338	+	0	inside	37	PHF13
chr1	6844744	6844774	31	*	X3129	23261	6845384	7829766	984383	+	609	upstream	609	CAMTA1
chr1	6845512	6845563	52	*	X3130	23261	6845384	7829766	984383	+	0	inside	127	CAMTA1
chr1	7843869	7843870	2	*	X3131	8863	7844380	7905237	60858	+	509	upstream	509	PER3
chr1	9970652	9970792	141	*	X3134	56998	9908334	9970316	61983	-	335	upstream	335	CTNNBIP1
chr1	10093060	10093225	166	*	X3135	10277	10093041	10241296	148256	+	0	inside	18	UBE4B
chr1	15851030	15851416	387	*	X3139	23341	15853352	15918874	65523	+	1935	upstream	1935	DNAJC16
chr1	15851030	15851416	387	*	X3139	842	15817324	15851285	33962	-	0	overlapStart	0	CASP9
chr1	15851617	15851719	103	*	X3140	23341	15853352	15918874	65523	+	1632	upstream	1632	DNAJC16
chr1	15851617	15851719	103	*	X3140	842	15817324	15851285	33962	-	331	upstream	331	CASP9
chr1	15851810	15851825	16	*	X3141	23341	15853352	15918874	65523	+	1526	upstream	1526	DNAJC16
chr1	15851810	15851825	16	*	X3141	842	15817324	15851285	33962	-	524	upstream	524	CASP9
chr1	15944094	15944109	16	*	X3142	84301	15943953	15987552	43600	+	0	inside	140	DDI2
chr1	16563740	16563814	75	*	X3150	79363	16558182	16563659	5478	-	80	upstream	80	CPLANE2
chr1	16693696	16693718	23	*	X3151	26099	16693525	16724643	31119	+	0	inside	170	SZRD1
chr1	17766215	17766254	40	*	X3153	55920	17733251	17766250	33000	-	0	overlapStart	0	RCC2
chr1	17766332	17766364	33	*	X3154	55920	17733251	17766250	33000	-	81	upstream	81	RCC2
chr1	19811926	19811967	42	*	X3156	832	19665267	19812066	146800	-	0	inside	98	CAPZB
chr1	19812398	19812547	150	*	X3157	832	19665267	19812066	146800	-	331	upstream	331	CAPZB
chr1	21113449	21113523	75	*	X3159	50809	21069171	21113799	44629	-	0	inside	275	HP1BP3
chr1	23670677	23670825	149	*	X3161	10236	23636276	23670853	34578	-	0	inside	27	HNRNPR
chr1	23671126	23671230	105	*	X3162	10236	23636276	23670853	34578	-	272	upstream	272	HNRNPR
chr1	23810809	23811289	481	*	X3164	55616	23755056	23811057	56002	-	0	overlapStart	0	ASAP3
chr1	24127195	24127340	146	*	X3166	2582	24122089	24127294	5206	-	0	overlapStart	0	GALE
chr1	24829278	24829297	20	*	X3167	100750325	24822823	24828850	6028	-	427	upstream	427	RCAN3AS
chr1	25071485	25071513	29	*	X3168	25932	25071760	25170815	99056	+	246	upstream	246	CLIC4
chr1	25870090	25870129	40	*	X3170	26119	25870076	25895377	25302	+	0	inside	13	LDLRAP1
chr1	26185943	26186013	71	*	X3172	79000	26160497	26185848	25352	-	94	upstream	94	AUNIP
chr1	26560646	26560799	154	*	X3176	64793	26560693	26605299	44607	+	0	overlapStart	0	CEP85
chr1	27339495	27339540	46	*	X3182	115572	27331511	27339333	7823	-	161	upstream	161	TENT5B
chr1	27561235	27561302	68	*	X3183	23038	27561007	27635124	74118	+	0	inside	227	WDTC1
chr1	27648557	27648601	45	*	X3184	644961	27650365	27653016	2652	+	1763	upstream	1763	ACTG1P20
chr1	27648557	27648601	45	*	X3184	84065	27648636	27662891	14256	+	34	upstream	34	TMEM222
chr1	27648654	27648691	38	*	X3185	644961	27650365	27653016	2652	+	1673	upstream	1673	ACTG1P20
chr1	27648654	27648691	38	*	X3185	84065	27648636	27662891	14256	+	0	inside	17	TMEM222
chr1	27816621	27816730	110	*	X3188	10163	27730734	27816678	85945	-	0	overlapStart	0	WASF2
chr1	28585990	28586010	21	*	X3192	83667	28585963	28609002	23040	+	0	inside	26	SESN2
chr1	28879603	28879625	23	*	X3193	54952	28879529	28905057	25529	+	0	inside	73	TRNAU1AP
chr1	31191037	31191271	235	*	X3194	100129196	31191619	31199593	7975	+	347	upstream	347	MATN1-AS1
chr1	31191535	31191552	18	*	X3195	100129196	31191619	31199593	7975	+	66	upstream	66	MATN1-AS1
chr1	31769982	31770035	54	*	X3198	51538	31769842	31837780	67939	+	0	inside	139	ZCCHC17
chr1	31769982	31770035	54	*	X3198	9410	31732415	31769644	37230	-	337	upstream	337	SNRNP40
chr1	32404415	32404512	98	*	X3199	8073	32372022	32403988	31967	-	426	upstream	426	PTP4A2
chr1	32479015	32479159	145	*	X3200	10657	32479295	32526460	47166	+	135	upstream	135	KHDRBS1
chr1	32645545	32645649	105	*	X3201	200081	32645345	32663886	18542	+	0	inside	199	TXLNA
chr1	32757650	32757739	90	*	X3202	3065	32757708	32799224	41517	+	0	overlapStart	0	HDAC1
chr1	32859860	32859958	99	*	X3204	55108	32830705	32860062	29358	-	0	inside	103	BSDC1
chr1	32860004	32860138	135	*	X3205	55108	32830705	32860062	29358	-	0	overlapStart	0	BSDC1
chr1	33116803	33116892	90	*	X3206	339487	33065773	33116185	50413	-	617	upstream	617	ZBTB8OS
chr1	33116803	33116892	90	*	X3206	5928	33116749	33151812	35064	+	0	inside	53	RBBP4
chr1	33283189	33283368	180	*	X3208	64766	33283043	33324480	41438	+	0	inside	145	S100PBP
chr1	33283189	33283368	180	*	X3208	8565	33240840	33283633	42794	-	0	inside	264	YARS1
chr1	35497244	35497378	135	*	X3210	9204	35449368	35497569	48202	-	0	inside	190	ZMYM6
chr1	36022936	36023085	150	*	X3211	23154	36023393	36032380	8988	+	307	upstream	307	NCDN
chr1	36235495	36235593	99	*	X3212	63967	36197713	36235551	37839	-	0	overlapStart	0	CLSPN
chr1	36396292	36396381	90	*	X3213	192669	36396319	36522063	125745	+	0	overlapStart	0	AGO3
chr1	36621638	36621727	90	*	X3216	27095	36602170	36621654	19485	-	0	overlapStart	0	TRAPPC3
chr1	36621638	36621727	90	*	X3216	55700	36621803	36646441	24639	+	75	upstream	75	MAP7D1
chr1	36851222	36851316	95	*	X3217	83931	36805225	36851485	46261	-	0	inside	168	STK40
chr1	36851467	36851474	8	*	X3218	83931	36805225	36851485	46261	-	0	inside	10	STK40
chr1	36851735	36851826	92	*	X3219	83931	36805225	36851485	46261	-	249	upstream	249	STK40
chr1	38325141	38325147	7	*	X3220	4520	38275239	38325292	50054	-	0	inside	144	MTF1
chr1	39456704	39456733	30	*	X3223	79647	39456916	39471737	14822	+	182	upstream	182	AKIRIN1
chr1	39874278	39874427	150	*	X3224	643314	39875176	39882154	6979	+	748	upstream	748	KIAA0754
chr1	40204462	40204611	150	*	X3225	10450	40204517	40229586	25070	+	0	overlapStart	0	PPIE
chr1	40204627	40204714	88	*	X3226	10450	40204517	40229586	25070	+	0	inside	109	PPIE
chr1	40506124	40506213	90	*	X3227	10487	40506255	40538321	32067	+	41	upstream	41	CAP1
chr1	40723781	40723900	120	*	X3228	10269	40723722	40759856	36135	+	0	inside	58	ZMPSTE24
chr1	41158014	41158073	60	*	X3229	100130557	41154752	41157933	3182	-	80	upstream	80	NFYC-AS1
chr1	43282650	43282784	135	*	X3231	114625	43282776	43310660	27885	+	0	overlapStart	0	ERMAP
chr1	43282650	43282784	135	*	X3231	374969	43272723	43283059	10337	-	0	inside	274	SVBP
chr1	43283101	43283159	59	*	X3232	374969	43272723	43283059	10337	-	41	upstream	41	SVBP
chr1	43424630	43424764	135	*	X3233	440584	43424720	43449029	24310	+	0	overlapStart	0	SLC2A1-AS1
chr1	43424630	43424764	135	*	X3233	6513	43391046	43424847	33802	-	0	inside	82	SLC2A1
chr1	43824315	43824425	111	*	X3235	991	43824626	43828873	4248	+	200	upstream	200	CDC20
chr1	43824710	43824728	19	*	X3236	991	43824626	43828873	4248	+	0	inside	83	CDC20
chr1	43833275	43833619	345	*	X3237	64834	43829068	43833745	4678	-	0	inside	125	ELOVL1
chr1	43833680	43833874	195	*	X3238	64834	43829068	43833745	4678	-	0	overlapStart	0	ELOVL1
chr1	43855657	43855729	73	*	X3239	112950	43849579	43855483	5905	-	173	upstream	173	MED8
chr1	43855657	43855729	73	*	X3239	23334	43855556	43919918	64363	+	0	inside	100	SZT2
chr1	44115969	44116088	120	*	X3240	9682	44115797	44171189	55393	+	0	inside	171	KDM4A
chr1	44456967	44456976	10	*	X3242	149473	44457280	44462198	4919	+	303	upstream	303	CCDC24
chr1	44457397	44457531	135	*	X3243	149473	44457280	44462198	4919	+	0	inside	116	CCDC24
chr1	45139808	45139987	180	*	X3248	339541	45140394	45191263	50870	+	406	upstream	406	ARMH1
chr1	45139808	45139987	180	*	X3248	79639	45119501	45140099	20599	-	0	inside	111	TMEM53
chr1	45265882	45265965	84	*	X3249	1263	45266036	45271667	5632	+	70	upstream	70	PLK3
chr1	45266074	45266091	18	*	X3250	1263	45266036	45271667	5632	+	0	inside	37	PLK3
chr1	45273577	45273666	90	*	X3251	149478	45274154	45279801	5648	+	487	upstream	487	BTBD19
chr1	45273577	45273666	90	*	X3251	343521	45271586	45272957	1372	-	619	upstream	619	TCTEX1D4
chr1	45769473	45769687	215	*	X3252	400752	45769582	45771291	1710	+	0	overlapStart	0	LINC01144
chr1	45805580	45805593	14	*	X3253	114034	45805342	45809650	4309	+	0	inside	237	TOE1
chr1	45956806	45956810	5	*	X3254	10420	45809555	45956840	147286	-	0	inside	29	TESK2
chr1	46152188	46152307	120	*	X3256	51249	46153847	46160108	6262	+	1539	upstream	1539	TMEM69
chr1	46152188	46152307	120	*	X3256	60313	46092976	46152302	59327	-	0	overlapStart	0	GPBP1L1
chr1	46152338	46152457	120	*	X3257	51249	46153847	46160108	6262	+	1389	upstream	1389	TMEM69
chr1	46152338	46152457	120	*	X3257	60313	46092976	46152302	59327	-	35	upstream	35	GPBP1L1
chr1	46152614	46152652	39	*	X3258	51249	46153847	46160108	6262	+	1194	upstream	1194	TMEM69
chr1	46152614	46152652	39	*	X3258	60313	46092976	46152302	59327	-	311	upstream	311	GPBP1L1
chr1	46269312	46269362	51	*	X3260	23139	46269285	46501796	232512	+	0	inside	26	MAST2
chr1	46712847	46712981	135	*	X3263	8438	46713367	46744145	30779	+	385	upstream	385	RAD54L
chr1	46713003	46713028	26	*	X3264	8438	46713367	46744145	30779	+	338	upstream	338	RAD54L
chr1	48938088	48938109	22	*	X3265	54558	48761044	48937876	176833	-	211	upstream	211	SPATA6
chr1	51702034	51702115	82	*	X3266	26994	51701945	51739119	37175	+	0	inside	88	RNF11
chr1	51984925	51984980	56	*	X3267	2060	51819935	51984995	165061	-	0	inside	14	EPS15
chr1	52522005	52522071	67	*	X3268	51060	52485804	52521843	36040	-	161	upstream	161	TXNDC12
chr1	52522005	52522071	67	*	X3268	91408	52521857	52556388	34532	+	0	inside	147	BTF3L4
chr1	53192162	53192176	15	*	X3269	79699	53192131	53293013	100883	+	0	inside	30	ZYG11B
chr1	53662381	53662485	105	*	X3270	1376	53662101	53679869	17769	+	0	inside	279	CPT2
chr1	54411653	54411922	270	*	X3273	115353	54411999	54433841	21843	+	76	upstream	76	LRRC42
chr1	54411653	54411922	270	*	X3273	51668	54387234	54411288	24055	-	364	upstream	364	HSPB11
chr1	54411203	54411432	230	*	X3274	115353	54411999	54433841	21843	+	566	upstream	566	LRRC42
chr1	54411203	54411432	230	*	X3274	51668	54387234	54411288	24055	-	0	overlapStart	0	HSPB11
chr1	59762632	59762721	90	*	X3277	55277	59762625	60228402	465778	+	0	inside	6	FGGY
chr1	62207844	62207948	105	*	X3278	10207	62208149	62644347	436199	+	200	upstream	200	PATJ
chr1	62208264	62208305	42	*	X3279	10207	62208149	62644347	436199	+	0	inside	114	PATJ
chr1	65432337	65432419	83	*	X3281	3716	65298906	65432619	133714	-	0	inside	199	JAK1
chr1	65885871	65886013	143	*	X3282	3953	65886131	66103176	217046	+	117	upstream	117	LEPR
chr1	65885871	65886013	143	*	X3282	54741	65886131	65901690	15560	+	117	upstream	117	LEPROT
chr1	65886268	65886470	203	*	X3283	3953	65886131	66103176	217046	+	0	inside	136	LEPR
chr1	65886268	65886470	203	*	X3283	54741	65886131	65901690	15560	+	0	inside	136	LEPROT
chr1	68299127	68299231	105	*	X3284	55970	68167149	68299155	132007	-	0	overlapStart	0	GNG12
chr1	68962986	68963039	54	*	X3285	55635	68939835	68962799	22965	-	186	upstream	186	DEPDC1
chr1	78148899	78148928	30	*	X3286	26009	78030190	78149104	118915	-	0	inside	175	ZZZ3
chr1	78245410	78245544	135	*	X3287	374986	78245309	78345225	99917	+	0	inside	100	MIGA1
chr1	85040107	85040175	69	*	X3288	1486	85018804	85040163	21360	-	0	overlapStart	0	CTBS
chr1	85156076	85156255	180	*	X3290	117178	85109390	85156440	47051	-	0	inside	184	SSX2IP
chr1	85741859	85741978	120	*	X3291	646626	85742041	85865646	123606	+	62	upstream	62	LOC646626
chr1	87380334	87380401	68	*	X3292	9403	87328128	87380107	51980	-	226	upstream	226	SELENOF
chr1	87380334	87380401	68	*	X3292	9653	87380335	87575681	195347	+	0	overlapStart	0	HS2ST1
chr1	89149650	89149825	176	*	X3293	5586	89149922	89301938	152017	+	96	upstream	96	PKN2
chr1	89150126	89150181	56	*	X3294	5586	89149922	89301938	152017	+	0	inside	203	PKN2
chr1	89458715	89458851	137	*	X3295	494115	89445139	89458643	13505	-	71	upstream	71	RBMXL1
chr1	89458715	89458851	137	*	X3295	56267	89401456	89458643	57188	-	71	upstream	71	KYAT3
chr1	89458436	89458512	77	*	X3296	494115	89445139	89458643	13505	-	0	inside	130	RBMXL1
chr1	89458436	89458512	77	*	X3296	56267	89401456	89458643	57188	-	0	inside	130	KYAT3
chr1	89990246	89990274	29	*	X3297	23507	89990397	90063420	73024	+	122	upstream	122	LRRC8B
chr1	93426862	93426925	64	*	X3298	388650	93298286	93427079	128794	-	0	inside	153	DIPK1A
chr1	93427008	93427013	6	*	X3299	388650	93298286	93427079	128794	-	0	inside	65	DIPK1A
chr1	93645955	93646074	120	*	X3300	343099	93646281	93744287	98007	+	206	upstream	206	CCDC18
chr1	93645955	93646074	120	*	X3300	50999	93615299	93646246	30948	-	0	inside	171	TMED5
chr1	93811400	93811489	90	*	X3301	100131564	93775666	93811368	35703	-	31	upstream	31	CCDC18-AS1
chr1	93811400	93811489	90	*	X3301	1810	93811478	93828148	16671	+	0	overlapStart	0	DR1
chr1	94883684	94883773	90	*	X3304	5825	94883933	94984219	100287	+	159	upstream	159	ABCD3
chr1	95007257	95007308	52	*	X3305	2152	94994732	95007413	12682	-	0	inside	104	F3
chr1	98386718	98386790	73	*	X3307	1806	97543300	98386615	843316	-	102	upstream	102	DPYD
chr1	100315725	100315832	108	*	X3308	178	100315640	100389579	73940	+	0	inside	84	AGL
chr1	100503569	100503673	105	*	X3309	64645	100503789	100548929	45141	+	115	upstream	115	MFSD14A
chr1	104068267	104068288	22	*	X3311	55599	104068578	104097859	29282	+	289	upstream	289	RNPC3
chr1	109289234	109289368	135	*	X3312	6814	109289285	109352148	62864	+	0	overlapStart	0	STXBP3
chr1	109505852	109505971	120	*	X3313	23155	109472130	109506121	33992	-	0	inside	149	CLCC1
chr1	109505852	109505971	120	*	X3313	254268	109358520	109506121	147602	-	0	inside	149	AKNAD1
chr1	110881912	110882061	150	*	X3314	440600	110828999	110881793	52795	-	118	upstream	118	RBM15-AS1
chr1	110881912	110882061	150	*	X3314	64783	110881945	110889303	7359	+	0	overlapStart	0	RBM15
chr1	111991791	111991827	37	*	X3315	79084	111982512	111991830	9319	-	0	inside	2	WDR77
chr1	112282347	112282364	18	*	X3317	100506343	112282463	112290420	7958	+	98	upstream	98	INKA2-AS1
chr1	112938613	112938636	24	*	X3318	55917	112938800	113003786	64987	+	163	upstream	163	CTTNBP2NL
chr1	114447450	114447689	240	*	X3320	10717	114437371	114447741	10371	-	0	inside	51	AP4B1
chr1	114447450	114447689	240	*	X3320	64858	114447915	114456708	8794	+	225	upstream	225	DCLRE1B
chr1	115053738	115053772	35	*	X3321	51592	114935399	115053781	118383	-	0	inside	8	TRIM33
chr1	117210300	117210417	118	*	X3322	3321	117117020	117210377	93358	-	0	overlapStart	0	IGSF3
chr1	117664513	117664557	45	*	X3323	80263	117653677	117664411	10735	-	101	upstream	101	TRIM45
chr1	120612018	120612062	45	*	X3324	4853	120454176	120612317	158142	-	0	inside	254	NOTCH2
chr1	145438221	145438258	38	*	X3326	10628	145438462	145442628	4167	+	203	upstream	203	TXNIP
chr1	145516059	145516136	78	*	X3327	8799	145516165	145523732	7568	+	28	upstream	28	PEX11B
chr1	145516345	145516440	96	*	X3328	8799	145516165	145523732	7568	+	0	inside	179	PEX11B
chr1	150241258	150241392	135	*	X3332	51107	150237799	150241609	3811	-	0	inside	216	APH1A
chr1	150336304	150336416	113	*	X3333	23248	150336990	150449041	112052	+	573	upstream	573	RPRD2
chr1	150602249	150602293	45	*	X3336	2029	150594599	150602098	7500	-	150	upstream	150	ENSA
chr1	151253818	151253937	120	*	X3337	57592	151254094	151264381	10288	+	156	upstream	156	ZNF687
chr1	151319964	151320048	85	*	X3339	5993	151313116	151319769	6654	-	194	upstream	194	RFX5
chr1	151762826	151762961	136	*	X3340	11022	151742583	151763010	20428	-	0	inside	48	TDRKH
chr1	151966481	151966492	12	*	X3342	6281	151955386	151966714	11329	-	0	inside	221	S100A10
chr1	152009618	152009650	33	*	X3343	6282	152004982	152009511	4530	-	106	upstream	106	S100A11
chr1	153538794	153539187	394	*	X3344	6273	153533585	153538306	4722	-	487	upstream	487	S100A2
chr1	153606892	153607056	165	*	X3347	6284	153591276	153606568	15293	-	323	upstream	323	S100A13
chr1	153700165	153700234	70	*	X3348	65123	153700549	153746555	46007	+	314	upstream	314	INTS3
chr1	153700522	153700538	17	*	X3349	65123	153700549	153746555	46007	+	10	upstream	10	INTS3
chr1	153895340	153895411	72	*	X3350	57459	153777203	153895451	118249	-	0	inside	39	GATAD2B
chr1	153930933	153931021	89	*	X3352	200186	153920148	153931132	10985	-	0	inside	110	CRTC2
chr1	154193330	154193473	144	*	X3355	25912	154179183	154193273	14091	-	56	upstream	56	C1orf43
chr1	154377939	154378043	105	*	X3356	3570	154377669	154441926	64258	+	0	inside	269	IL6R
chr1	154531144	154531170	27	*	X3359	55585	154521051	154531120	10070	-	23	upstream	23	UBE2Q1
chr1	154531250	154531284	35	*	X3360	55585	154521051	154531120	10070	-	129	upstream	129	UBE2Q1
chr1	154973590	154973709	120	*	X3361	51043	154975106	154991001	15896	+	1396	upstream	1396	ZBTB7B
chr1	154973755	154973891	137	*	X3362	51043	154975106	154991001	15896	+	1214	upstream	1214	ZBTB7B
chr1	154974390	154974464	75	*	X3363	51043	154975106	154991001	15896	+	641	upstream	641	ZBTB7B
chr1	154974805	154975013	209	*	X3364	51043	154975106	154991001	15896	+	92	upstream	92	ZBTB7B
chr1	155108190	155108369	180	*	X3366	55974	155108288	155111334	3047	+	0	overlapStart	0	SLC50A1
chr1	155162831	155162842	12	*	X3367	4582	155158300	155162706	4407	-	124	upstream	124	MUC1
chr1	155163008	155163247	240	*	X3368	4582	155158300	155162706	4407	-	301	upstream	301	MUC1
chr1	155163008	155163247	240	*	X3368	693235	155164968	155165063	96	+	1720	upstream	1720	MIR92B
chr1	155164778	155164867	90	*	X3369	693235	155164968	155165063	96	+	100	upstream	100	MIR92B
chr1	155232401	155232445	45	*	X3370	10067	155225770	155232176	6407	-	224	upstream	224	SCAMP3
chr1	155293359	155293703	345	*	X3373	284618	155290251	155293938	3688	-	0	inside	234	RUSC1-AS1
chr1	155532709	155532738	30	*	X3374	55870	155305052	155532585	227534	-	123	upstream	123	ASH1L
chr1	155881166	155881270	105	*	X3375	6016	155867599	155881193	13595	-	0	overlapStart	0	RIT1
chr1	156698396	156698485	90	*	X3381	51093	156698263	156706752	8490	+	0	inside	132	RRNAD1
chr1	156698396	156698485	90	*	X3381	81875	156692413	156698211	5799	-	184	upstream	184	ISG20L2
chr1	157015750	157015883	134	*	X3383	9826	156904632	157015162	110531	-	587	upstream	587	ARHGEF11
chr1	160068326	160068341	16	*	X3386	93185	160061129	160068618	7490	-	0	inside	276	IGSF8
chr1	160068896	160068947	52	*	X3387	93185	160061129	160068618	7490	-	277	upstream	277	IGSF8
chr1	161102244	161102299	56	*	X3390	9191	161090769	161102478	11710	-	0	inside	178	DEDD
chr1	161135681	161135739	59	*	X3391	5498	161136181	161147801	11621	+	441	upstream	441	PPOX
chr1	162531161	162531250	90	*	X3393	6675	162531296	162569633	38338	+	45	upstream	45	UAP1
chr1	164528318	164528333	16	*	X3394	5087	164528597	164854300	325704	+	263	upstream	263	PBX1
chr1	166845511	166845618	108	*	X3396	117143	166825749	166845654	19906	-	0	inside	35	TADA1
chr1	167190084	167190153	70	*	X3397	5451	167190066	167396582	206517	+	0	inside	17	POU2F1
chr1	172502006	172502200	195	*	X3398	51430	172502260	172580973	78714	+	59	upstream	59	SUCO
chr1	173446424	173446432	9	*	X3399	100506023	173204199	173446294	242096	-	129	upstream	129	LOC100506023
chr1	173446424	173446432	9	*	X3399	9588	173446486	173457946	11461	+	53	upstream	53	PRDX6
chr1	173837523	173837912	390	*	X3400	60674	173833039	173837125	4087	-	397	upstream	397	GAS5
chr1	173837523	173837912	390	*	X3400	619498	173836812	173836883	72	-	639	upstream	639	SNORD74
chr1	173837523	173837912	390	*	X3400	692195	173836017	173836076	60	-	1446	upstream	1446	SNORD75
chr1	173837523	173837912	390	*	X3400	692196	173835773	173835853	81	-	1669	upstream	1669	SNORD76
chr1	174128282	174128377	96	*	X3401	9910	174128552	174964445	835894	+	174	upstream	174	RABGAP1L
chr1	174992605	174992615	11	*	X3403	63931	174982094	174992591	10498	-	13	upstream	13	MRPS14
chr1	174992675	174992724	50	*	X3404	63931	174982094	174992591	10498	-	83	upstream	83	MRPS14
chr1	178994927	178995197	271	*	X3405	9917	178995074	179045702	50629	+	0	overlapStart	0	FAM20B
chr1	180601133	180601244	112	*	X3406	9213	180601146	180859415	258270	+	0	overlapStart	0	XPR1
chr1	180991998	180992057	60	*	X3407	10228	180942176	180992046	49871	-	0	overlapStart	0	STX6
chr1	182808252	182808371	120	*	X3412	1660	182808439	182857117	48679	+	67	upstream	67	DHX9
chr1	182992424	182992543	120	*	X3413	3915	182992595	183114727	122133	+	51	upstream	51	LAMC1
chr1	183604622	183604706	85	*	X3414	23179	183605208	183897666	292459	+	501	upstream	501	RGL1
chr1	185125979	185126054	76	*	X3415	54823	185126192	185260913	134722	+	137	upstream	137	SWT1
